index,review,rating,acting,directing,script,sound,fun
3940,하...이뭐....마치 관계를 맺다가 상대여자가 남자인걸 알았을때의 기분과 같군요...,6,0,0,0,0,0
3941,헐..,3,0,0,0,0,0
3942,ㅋㅋㅋ 뭐냐 이영화는 ㅋㅋㅋㅋ 만들다말았나?? ㅋㅋ. 간만의 후진영화,1,0,0,1,0,0
3943,별루 재밌지는 않네요 액션이너무 빈약합니다,6,0,1,0,0,1
3944,성격테스트용으로 만든건가? ㅈㄴ 자증나네,1,0,0,0,0,0
3945,왜이래? 만들다가 내챙개친 영화같네,5,0,0,1,0,0
3946,킬링타임 / 걍 볼만함,6,0,0,0,0,0
3947,잔잔한 전쟁영화 그러나 너무 잔잔하다.,4,0,0,1,0,0
3948,근자에 보기드문 재미없는 전쟁영화. 꼭 정훈방송 보는 듯,4,0,0,0,0,1
3949,흥미로운 소재지만 섬세한 묘사와 연기력이 부족했다.,7,1,1,0,0,0
3950,이건 뭐 생략이 심한 영화인것 같다~!!,1,0,0,0,0,0
3951,특수부대사의 한획을 그은 실화영화,10,0,0,0,0,0
3952,보다가 말았음,3,0,0,0,0,0
3953,제임스 본드 작가 이안 플래밍이 2차대전 기간 창설한,6,0,0,0,0,0
3954,마지막 대사처럼 황금같은 영화다...ㄷㄷ,10,0,0,1,0,0
3955,최고의 영화인 듯.. 너무 재밌어서 보고 또 보고..ㅎㅎ,10,0,0,0,0,1
3956,탐 크루즈의 찌질한 조연 웃기다,6,1,0,0,0,0
3957,이야기의 초점은 없고 쌈박질하며 노는 애들이 지나치게 진지하다,1,0,0,1,0,0
3958,기억에 남는 영화   ..//,6,0,0,0,0,0
3959,영화가 너무 산만해서 집중이 잘안되는 감독 명성보다 못한 작품이었다,7,0,1,0,0,0
3960,맷딜런의 연기가 아주 좋다. 근데 너무 빠르게 전개되는듯한 느낌이 때문에 점수를 조금 깎았다.,8,1,0,1,0,0
3961,재밌는 영화,10,0,0,0,0,1
3962,빈부 격차에서 오는 계급간의 대립이 아이들에게도 이어지고 고민하는 청소년들의 모습이 그려진 영화.,10,0,0,1,0,0
3963,이 영화를 보니 맷 딜런이 왜 청춘스타라 불리우는지 알게 됐다,8,0,0,0,0,0
3964,코폴라의 성장영화라 다르긴 다르구나,9,0,0,0,0,0
3965,왠만한 성장영화는 코폴라의 이영화에 명함도 내밀지 마라.브랫 팩이 총출동하는걸작,10,0,0,0,0,0
3966,아웃사이더의 진정한 의미는 무엇일까,6,0,0,0,0,0
3967,왜 그렇게 싸워대는지 모르겠다.하지만 그들의 불안정함과 단절감은 전달되는듯,7,0,0,1,0,0
3968,오늘 다시 찾아서 본 명작...,10,0,0,0,0,0
3969,지루하긴 하지만 이정도면 괜찮은 청춘 성장영화다..,7,0,0,0,0,1
3970,중학교 때 영화관에서 단체관람 했었는데   그때의 감동이 아직까지 남아있는.....,10,0,0,0,0,0
3971,정말 감동깊고 우리에게 무언가를 가르쳐주는 영화...,9,0,0,0,0,0
3972,Brat Pack이라고 80년대 인기청춘스타들은 전부 이영화에 등장함,10,0,0,0,0,0
3973,책을 읽고나서 봐서그런지 전개가 좀 빠르단 생각도 들었지만  책만큼이나 명작이다.,10,0,0,1,0,0
3974,괜찬네요,10,0,0,0,0,0
3975,요즘젊은이들은 이영화 출연배우들이 얼마나 초호환지모르겠지???,10,1,0,0,0,0
3976,내영혼을 치료해주었던 영화...20번이나 보아도 ...,10,0,0,0,0,0
3977,혹평하는것들은 문학작품도 명작도 제대로 이해불가인것들,10,0,0,0,0,0
3978,평점6정도가적당한영화,2,0,0,0,0,0
3979,어색한 어린배우들의 연기..진부한 조폭씩 패싸움,1,1,0,0,0,0
3980,뻔한성장영화일줄알았는데  지루한장면이한개도없네요 몰입력10점 프란시스감독짱,10,0,1,0,0,1
3981,제2의 제임스딘과  제1의 리버피닉스.,10,0,0,0,0,0
3982,역시 맷 딜런...괜히 제2의 제임스 딘이라 불렸던게 아니다...,10,0,0,0,0,0
3983,C. 토마스 하우웰이 석양 밑에서 로버트 프로스트의 시를 읊을때 정말 감동적..,10,0,1,0,0,0
3984,Stay Gold.,10,0,0,0,0,0
3985,마피아  전쟁영화를 만들던 코폴라감독의 청춘영화 좋은 영화다,8,0,1,0,0,0
3986,피기득권자와 기득권자 간의 갈등과 우정 속에서 성장해나가는 10대 소년,10,0,0,1,0,0
3987,모자라다.,4,0,0,0,0,0
3988,등장인물들의 감성에 동화되지 못해서 별로 재미있게 보지 못함,8,0,0,0,0,1
3989,좀 지루했다..,6,0,0,0,0,1
3990,10점갖곤 모자라다  명작,10,0,0,0,0,0
3991,중학생이던 나...소설로 영화로 날 두번 울렸다..,10,0,0,0,0,0
3992,선굵은 스토리가 없고 별 힘이 느껴지지 않는다.미안하지만 제목이 아깝다,6,0,0,1,0,0
3993,기억에 남는 영화,10,0,0,0,0,0
3994,이영화에서 포니보이가 가장멋졌다,10,0,0,0,0,0
3995,인기배우들은 다 나왔다,7,0,0,0,0,0
3996,지금의 대스타들의 하이틴모습,8,0,0,0,0,0
3997,황금으로 살아가라,7,0,0,0,0,0
3998,희대의 역작을 만났구나..,10,0,0,0,0,0
3999,이것이남자의모든것,10,0,0,0,0,0
4000,학창시절 날 울게만들었던 영화. 이 영화는 너무 훌륭하다.,10,0,0,0,0,0
4001,하이튼스타들 총집합. 작품도 멋졌다.,10,0,0,0,0,0
4002,진정한 아웃사이더,10,0,0,0,0,0
4003,럼블 피쉬보단 못하지만 코폴라감독 또 하나의 남자이야기.,8,0,1,0,0,0
4004,매력적인 영화. 다시 볼 수만 있다면..,10,0,0,0,0,0
4005,보고있노라면 감독이 코폴라가 아닌것 같이 느껴진다.,7,0,0,0,0,0
4006,재밌지만 약간 복잡한 느낌..,8,0,0,1,0,1
4007,청춘영화로서의 감성을 잘 보여준 영화. 스타들의 옛모습,9,0,0,0,0,0
4008,녹화해서 두고두고볼만한 젊은이들의영화~!,10,0,0,0,0,0
4009,스타들의 풋풋한 데뷔시절을 모아놓은 종합세트같은 작품,10,0,0,0,0,0
4010,모든게 '적당히' 잘 갖춰진 고급 프랜차이즈 식당에서 맛있게 잘 먹은 느낌이랄까... 특별하다거나 고급스럽지는 않지만 이만하면 극장에서 돈주고 봤어도 아깝지않았을듯. 맥주한캔과 함께 즐겁게 볼수있는 잘~만든 액션영화!!,8,0,0,0,0,0
4011,어... 그냥 재미없음,6,0,0,0,0,1
4012,사이먼 페그 잔망터짐 ㅋㅋㅋ 킥애스 느낌 남.,8,0,0,0,0,0
4013,아.. 나는 상당히 만족함.. 속시원하고 은근 촬영 완성도가 좋음,9,0,1,0,0,0
4014,잘 끌고가다 멋지게 터뜨린다,8,0,1,0,0,0
4015,요즘같은 공장형 양산영화들 보다는 몇갑절은 재밌다,10,0,0,0,0,1
4016,simon fegg; 사이먼 페그(니콜라스 엔젤) 는미국영화에서는 조연이지만 자기나라 영국에서는 주인공으로 나왔네  연기력 너무 훌륭하고  대사전달력도 너무 좋다  귀여워,9,1,0,1,0,0
4017,과하지도 모자라지도 않은 깔끔한 코미디.,8,0,0,1,0,0
4018,혼성 장르 영화이고  재미있다. 근데 제목을 잘 지었으면 더 좋았을텐데,10,0,0,0,0,1
4019,패러디 영화하면 바로 이영화아닌가?,9,0,0,0,0,0
4020,[ IMDB 7.9/10 ] 'Society'와 '이끼' 를 이어주는 이상한 마을 소탕작전의 시원한 한 판.,8,0,0,0,0,0
4021,코미디라 막 웃긴것보단 병맛스릴러? 정도. 뒷부분은 내용도 신선한게 볼만함.,8,0,0,1,0,0
4022,새벽의황당한저주도그렇고 수준있는애들만 즐길수있는것같다 코미디급이 고급임,10,0,0,0,0,0
4023,뜨겁고 웃기는 녀석들의 활약이 흥미롭군,7,0,0,0,0,0
4024,극한까지 이른 듯한 편집 테크닉.,8,0,1,0,0,0
4025,뜨겁고 화끈하고 유쾌한 제대로 된 코미디,9,0,0,1,0,0
4026,멋진 블랙코미디 였지만 내 스타일은 아니다. 나쁜녀석들을 안봐서 패러디의 재미를 덜 느꼈던거 같다.,6,0,0,1,0,1
4027,에드가 라이트  이야기를 제대로 비틀고 주무를 줄 안다!,8,0,1,0,0,0
4028,엄청 웃긴 코미디 영화인 줄 알았는데...좀 실망했다. 하지만 센스있고 감각적인 연출이 마음에 든 영화!,6,0,1,0,0,0
4029,내 마음속에서도 들끓는 정의감! 이런건 영화에서나 가능한 일이잖아 를 통쾌하게  꺾어버리는!,9,0,0,0,0,0
4030,남자들 킬링타임용으로 좋은영화,6,0,0,0,0,0
4031,존나게 웃을라고 봤는데 그런쪽은 아니었어.. 그래도 이런 똘끼있는 막장영화 봐줄만하다.,7,0,0,0,0,0
4032,무거운 잽을 연속으로 날리다,8,0,0,0,0,0
4033,그동안 보지 못했던 신기한 연출? 감독의 재기발랄함,7,0,1,0,0,0
4034,뜨겁긴 한데 헛발질도 만만찮아.,6,0,0,0,0,0
4035,에드가 라이트 감독의 뜨거운 녀석들 재미쪙,10,0,1,0,0,1
4036,무지한 사람들이 보기에는 덜떨어진 패러디물  하지만 자세히 찾아보면 사회풍자와 멋드러지게 잘꾸며진 외면 내부에 숨겨진 추악한 부분을 들춰낸다는 깊은 메세지를 담은 영화. 무작정 3류코미디영화라고 생각한다고 본다면 그사람에겐 더이상해줄말이없다.,10,0,0,1,0,0
4037,진짜 재밌다 . `-+,8,0,0,0,0,1
4038,도대체 내가 뭘 본거지 ㅋㅋㅋ,10,0,0,0,0,0
4039,기대보다 별로였음. 나와는 안 맞는 영화.,7,0,0,0,0,0
4040,병맛 쩌는 패러디물 비추,1,0,0,0,0,0
4041,신나게 낄낄대다 보면 어느새 영화는 끝나있다,9,0,0,0,0,1
4042,부패한 현실 속에서 빛나는 유머,8,0,0,0,0,1
4043,할일없을때  보십시요  굳이 시간내서 보지마시고  ,6,0,0,0,0,0
4044,사실 이렇게 영화를 만드는게 더 어려운 일일 것이다. 아무생각없는 시시껄렁한 패러디 코메디물은 이미 흔하다. 하지만 그런 영화들 중에서 어떠한 집약된 메시지까지 담은  어쩌면 약간의 작품성(?)을 겸비한 영화는.. 사실 매우 드물다.,10,0,0,1,0,0
4045,숨막히는 즐거움 !!!!,8,0,0,0,0,1
4046,잘 모르겠네..패더리 좌표를 좀 알아야 재미있을듯,7,0,0,0,0,0
4047,초반은 조금 재밌었음...,7,0,0,0,0,1
4048,묘한 매력과 재치는 있다  허나 이정도 비틀어서 요정도 재치는 곤란하다,6,0,0,0,0,0
4049,진짜 별 기대없이 머라비우고 킬링타임용으로 보려고 고른 영화인데 생각지도 못한 반전도 있고 재미도 있고 짜임새도 있고.. 예상못했는데 은근히 잔인한 장면도 나와서 그런거 진짜 못보는 분들은 조심해야할듯,10,0,1,1,0,1
4050,내가 가장 사랑하는 영국 배우 두명!이 두사람이 뭉치는 영화는 걀코 실패하지않는다영국영화에 푹 빠지게한 두 배우와 영화정말 배꼽빠지는 코미디를 꼭 보도록하라!,10,0,0,0,0,1
4051,완벽한 경찰의 좌충우돌 좌천기,7,0,0,0,0,0
4052,10점 만점에 15점은 줘야하는 작품! 황당한 새벽의 저주와 뜨거운 녀석들 보고 에드가 라이트 감독의 팬이되었습니다. ㅋㅋ,10,0,1,0,0,0
4053,꽉 찬 영화. 보세요....!,9,0,0,0,0,0
4054,이 감독한테 이런 재능이 있었어?,8,0,1,0,0,0
4055,컬러풀하고 스타일리쉬한 맛이 좋다.,10,0,1,0,0,0
4056,에드가라이트  사이몬페그와 닉 프로스트의 조합 은 정말 최고다. 병맛같지만 쩔어주는 감독의 상상력과 그것을 뒷받침해주는 배우가 있다는건 정말 행복한듯,9,1,1,0,0,0
4057,코미디 영화같으면서 심오한 재미가 있다,8,0,0,1,0,1
4058,재미있을라면 차라리 이렇게라도 잼있어라,9,0,0,0,0,1
4059,정말 기대도 안하고 봤는데..대작...  이게 평점이 왜 낮은지 모르겠다,10,0,0,0,0,0
4060,글쓰기귀찮다그냥구점,9,0,0,0,0,0
4061,약을 빨라면 이렇게 빨아야 한다,8,0,0,0,0,0
4062,생각보다 코믹요소도 많고 병맛도 많고  재미지다,8,0,1,0,0,1
4063,이 영화를 안 보면 범죄다. 라고 써있길래 범죄자 되는거 싫어서 보게 됐지만  생각보다 유머코드가 재미있고 중반부터는 스릴러 느낌과 마지막 반전을 밝히기 위해 풀어헤쳐나가는 부분이 상당히 인상 깊었다. 나쁜녀석들2를 꼭 봐야 겠다.,8,0,1,1,0,1
4064,ㅋㅋㅋ 얇 냛  재미있었다,10,0,0,0,0,1
4065,개인적으로 코르네토 트릴로지 중에 가장 좋아합니다. 군더더기없이 통쾌한 기분이 들어요.,10,0,0,0,0,0
4066,처음엔 내가 대체 뭘다운받은거지? 라는 생각이 들지만 역동적인 화면구성과 깨알같은 유머... 중간에 잔인하고 무서운부분도 볼만함개인적으로 액션부분이 적어서 좀 그래도 이런 심심하고 진지한 개그코드를 좋아해서 재밌게 봤음 2007년작 치고는 세련됐다능,10,0,1,1,0,1
4067,코미디인데 웃기지도 않고.. 재미도 없고 . 내용도 없고. 아동용으로도 적합하지 않고. 성인용으로도 부적합...수레기,1,0,0,1,0,1
4068,당신네들 정말 좋아 ㅋ 근데 요즘은 좀...이때로 돌아와줘!,10,0,0,0,0,0
4069,웃긴 영화지만 생각해보면 무서운 내용,9,0,0,1,0,0
4070,영국에 살고있는 주성치와 오맹달 같어 ㅎㅎ,9,0,0,0,0,0
4071,기승전병   중반까지 반전도 있고 탄탄하게 잘나가다 막판 에 너무 유치할 정도의 진행과 액션들 ㅜㅠ,7,0,1,1,0,0
4072,상당히 재미있다. 적절한 편집에 미소가...,9,0,1,0,0,1
4073,새벽의황당한저주를 재밌게보기도했고 이동진평론가추천도있고해서 봤는데 실망이큼 일단 하나도안웃겼음 은근진지한내용때문에 오히려지루,6,0,0,1,0,1
4074,영국식 코미디가 맞지않아 웃기진않앗지만  반전과 액션까지 갖추면서 중후반정도부터 굉장한 몰입도!,7,0,1,1,0,0
4075,ㅋㅋ병맛이지만 재밋음,10,0,0,0,0,1
4076,너무 재미없어서 30분보다껐다  진짜 보지마라 경고했다,1,0,0,0,0,1
4077,우습고 황당하지만 제법 멋있는 영화!,8,0,1,0,0,0
4078,엄청난 패러디와 클리쉐들을 유쾌하게 액션과 코미디로 버무렸다. 아무 생각없이 볼 수 있는 가벼운 영화가 이 정도로 높은 퀄리티를 가지는 것은 흔치 않은 일이다.,9,0,1,0,0,0
4079,의외로 재미있다.,9,0,0,0,0,1
4080,볼 만 해 요,7,0,0,0,0,0
4081,코미디  액션  사회비판까지... 이 영환 진짜... 저평가된게 아쉬울 지경이다.,9,0,1,1,0,0
4082,으... 생각보다 좀 잔인 ㅋㅋ.... 그렇게 웃기지도 않고 그냥 그럼,5,0,1,0,0,0
4083,초밥도 화끈한 와사비가 있어야 제맛!,8,0,0,0,0,0
4084,good,10,0,0,0,0,0
4085,막판 키아누리브스 따라할때 진짜 안웃을수가없다ㅋㅋㅋㅋ진심 이런류의 영화너무좋다,8,0,0,0,0,1
4086,웃겨요 생각보다 괜찮았어요,7,0,0,0,0,1
4087,보는 내내 그다지 웃지 않았지만 재밌었다. 독특한 카메라 연출이 영화의 색깔을 확실히 입혔다. 뻔해서 더 즐거웠던 영화.,7,0,1,0,0,1
4088,개지루,2,0,0,0,0,1
4089,골때리는 영화,5,0,0,0,0,0
4090,이런류 좋아하고 예전에 참 재밌게 봤었는데 다시 보니...,6,0,0,0,0,1
4091,보물같은 작품,10,0,0,0,0,0
4092,평점에 거품이너무꼇네.. 4점대 4류 쓰레기영화..,1,0,0,0,0,0
4093,귀엽고 스타일리쉬한 수준높은 개그!,10,0,1,1,0,0
4094,OO같은데 잼있어..,9,0,0,0,0,1
4095,최고임,10,0,0,0,0,0
4096,재밌어,7,0,0,0,0,1
4097,참신하다,10,0,0,0,0,0
4098,재미있는 블랙 코메디,9,0,0,0,0,1
4099,킬링타임 목적에 딱 맞는 영화다. 적당히 잼있다,10,0,0,0,0,1
4100,잘 만들어진 코미디 액션물 재밌게 잘 봤음 ㅋㅋ,7,0,0,0,0,1
4101,진심 쓰레기 영화... 내 2시간 돌려내라.,1,0,0,0,0,0
4102,킬링타임용으로 딱 좋음. 그리고 할머니가 쌍권총 쓰는게 웃겼음.,9,0,1,0,0,1
4103,전 왜케 재미없죠..,6,0,0,0,0,1
4104,이런스타일너무좋아!!!!!!!!!!!!!,10,0,0,0,0,0
4105,뭔가 모자람,7,0,0,0,0,0
4106,최고의 장르비빕밥,10,0,0,0,0,0
4107,웃기는 부분은 하나도 없었고 무엇보다 살해동기 어이없었고 뻔한 결말  정말이지 나한테는 기대 이하의 영화였음,2,0,0,1,0,0
4108,진심 골 때림,10,0,0,0,0,0
4109,코믹영화라 그런지 몰라도  영화보는 내내 뒷내용이 예상됨..반전도 뻔하고 이런건 어쩔수없다치고후반부에 총격씬들도 지겹더라,6,0,1,1,0,0
4110,무게감이나 깊이는 느껴지지 않지만 누군가에게는 어느정도 위로를 해줄수 있는 작품.,6,0,0,1,0,0
4111,산드라블록 매력미녀. ost로 나오는 노래들 가사가 참 좋았다,8,0,0,0,1,0
4112,버디 정말 착하네.. 나같으면 확~!! ㅋㅋ,6,0,0,0,0,0
4113,역시 산드라블록~ 중간중간 흐르는  OST들이 영화를 더 살려주는 느낌,9,0,0,0,1,0
4114,깊이는 없지만 따뜻한느낌,6,0,0,1,0,0
4115,B급 배우의 B급 영화 연출기,4,0,1,0,0,0
4116,대사는 간간히 괜찮았던...지루해도 그냥저냥..,10,0,0,1,0,1
4117,딸애 한대만 패줬으면....-_-,7,0,0,0,0,0
4118,포스트 그림이 틀렸네요(워크투리멤버 포스터임--;;),10,0,0,0,0,0
4119,지루한 로맨틱 코미디물.,5,0,0,0,0,1
4120,고향남자 상당히..카우보이 스타일임.그냥저냥한 영화,6,0,0,0,0,0
4121,잔잔한 사랑이야기..,8,0,0,0,0,0
4122,그럭저럭 볼만한 내용이더군요~^^,7,0,0,0,0,0
4123,애쉬튼의 연기는 날로발전하는구나  20살차이는 숫자에 불과하구나를 알려준영화  누군가의 죽음에 남겨진자들의 슬픔에서  서로 이해하고 격려하고 보듬어주는영화엿음,7,1,0,1,0,0
4124,보는내내 울면서 웃으면서 마지막엔 웃었다 *_*,10,0,0,0,0,0
4125,내가 본 올래해 영화중 최고,10,0,0,0,0,0
4126,사법제도에 대해서 한번 생각하게 해주네요,9,0,0,1,0,0
4127,남은 자들의 보듬기..,6,0,0,0,0,0
4128,나는 무난히 좋았다. 가끔은 그냥 살아있는 자체가 아름답게 느껴질때가 있다.,8,0,0,0,0,0
4129,어라 왜지?;; 난 보면서 좋은영화다라고 느꼈는데 심리 표현을 잘 한것 같아요 근데 평점이 낮아 놀랐음,9,0,1,0,0,0
4130,애쉬튼의 연기도 거슬리고 너무 지루햇음;;,1,1,0,0,0,1
4131,좋다....,10,0,0,0,0,0
4132,파이퍼의 나이에 비한 비주얼은 감탄할 만하지만.. 허세끼 가득한 영화,6,0,1,0,0,0
